order_id,order_date,drug_id,drug_name,supplier_id,supplier_name,quantity_kg,price_per_kg,total_cost_usd,promised_delivery,actual_delivery,lead_time_days,on_time,year,month,quarter
ORD03857,2023-04-20,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,250,407.49,101872.5,2023-05-22,2023-05-19,29,True,2023,4,Q2
ORD04522,2023-04-20,DRG005,Glimepiride,SUP014,Euroapi France,250,474.12,118530.0,2023-05-22,2023-05-19,29,True,2023,4,Q2
ORD03570,2023-04-21,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,100,851.45,85145.0,2023-06-27,2023-06-23,63,True,2023,4,Q2
ORD01878,2023-04-21,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,5000,47.02,235100.0,2023-05-23,2023-05-24,33,True,2023,4,Q2
ORD01059,2023-04-21,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,250,59.01,14752.5,2023-06-27,2023-07-03,73,True,2023,4,Q2
ORD03677,2023-04-21,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,500,453.55,226775.0,2023-06-27,2023-06-24,64,True,2023,4,Q2
ORD02206,2023-04-21,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,500,201.85,100925.0,2023-06-27,2023-06-11,51,True,2023,4,Q2
ORD00471,2023-04-23,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,250,697.43,174357.5,2023-05-25,2023-05-21,28,True,2023,4,Q2
ORD04205,2023-04-23,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,1000,68.3,68300.0,2023-06-29,2023-06-19,57,True,2023,4,Q2
ORD03845,2023-04-23,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,500,1220.45,610225.0,2023-06-29,2023-06-24,62,True,2023,4,Q2
ORD00727,2023-04-23,DRG002,Amlodipine Besylate,SUP001,Aurobindo API Ltd,100,134.31,13431.0,2023-06-29,2023-06-28,66,True,2023,4,Q2
ORD01046,2023-04-24,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,100,46.42,4642.0,2023-06-30,2023-06-15,52,True,2023,4,Q2
ORD03821,2023-04-24,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,250,57.18,14295.0,2023-06-30,2023-06-16,53,True,2023,4,Q2
ORD00413,2023-04-24,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,1000,22.45,22450.0,2023-06-30,2023-06-12,49,True,2023,4,Q2
ORD02188,2023-04-24,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,250,129.05,32262.5,2023-05-26,2023-05-29,35,True,2023,4,Q2
ORD00815,2023-04-25,DRG001,Lisinopril,SUP025,Lupin API Division,500,88.58,44290.0,2023-07-01,2023-06-18,54,True,2023,4,Q2
ORD04211,2023-04-25,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,5000,19.07,95350.0,2023-07-01,2023-07-16,82,False,2023,4,Q2
ORD00260,2023-04-26,DRG018,Cetirizine HCl,SUP020,Teva API Israel,500,74.93,37465.0,2023-06-10,2023-06-04,39,True,2023,4,Q2
ORD03199,2023-04-26,DRG005,Glimepiride,SUP010,Novartis API GmbH,5000,450.26,2251300.0,2023-05-28,2023-06-01,36,False,2023,4,Q2
ORD01076,2023-04-26,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,500,262.18,131090.0,2023-07-02,2023-07-03,68,True,2023,4,Q2
ORD02153,2023-04-26,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,50,533.54,26677.0,2023-05-28,2023-05-27,31,True,2023,4,Q2
ORD04238,2023-04-27,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,250,1827.65,456912.5,2023-05-29,2023-06-01,35,True,2023,4,Q2
ORD01941,2023-04-27,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,1000,22.38,22380.0,2023-07-03,2023-07-06,70,True,2023,4,Q2
ORD01155,2023-04-27,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,100,77.51,7751.0,2023-07-03,2023-06-30,64,True,2023,4,Q2
ORD03583,2023-04-27,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,250,64.03,16007.5,2023-07-03,2023-07-15,79,False,2023,4,Q2
ORD02738,2023-04-28,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,250,120.46,30115.0,2023-07-04,2023-06-21,54,True,2023,4,Q2
ORD00083,2023-04-28,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,500,648.4,324200.0,2023-05-30,2023-05-25,27,True,2023,4,Q2
ORD00808,2023-04-28,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,500,50.03,25015.0,2023-05-30,2023-05-31,33,True,2023,4,Q2
ORD02388,2023-04-29,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,1000,27.92,27920.0,2023-07-05,2023-07-07,69,True,2023,4,Q2
ORD01244,2023-04-29,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,1000,255.36,255360.0,2023-05-31,2023-05-29,30,True,2023,4,Q2
ORD00559,2023-04-29,DRG009,Azithromycin,SUP005,Divi's Laboratories API,1000,151.54,151540.0,2023-07-05,2023-07-03,65,True,2023,4,Q2
ORD04457,2023-04-29,DRG001,Lisinopril,SUP020,Teva API Israel,500,124.25,62125.0,2023-06-13,2023-06-17,49,True,2023,4,Q2
ORD01369,2023-04-29,DRG006,Ibuprofen,SUP015,Polpharma API Poland,250,37.3,9325.0,2023-05-31,2023-05-28,29,True,2023,4,Q2
ORD02230,2023-04-29,DRG009,Azithromycin,SUP002,Cipla Chemical Works,250,119.72,29930.0,2023-07-05,2023-06-18,50,True,2023,4,Q2
ORD00173,2023-04-29,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,5000,1104.28,5521400.0,2023-05-13,2023-05-12,13,True,2023,4,Q2
ORD02356,2023-04-29,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,500,681.81,340905.0,2023-05-31,2023-05-30,31,True,2023,4,Q2
ORD04829,2023-04-29,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,50,2284.22,114211.0,2023-05-31,2023-06-05,37,False,2023,4,Q2
ORD00959,2023-04-29,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,500,28.95,14475.0,2023-06-18,2023-07-03,65,False,2023,4,Q2
ORD02227,2023-04-30,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,1000,79.25,79250.0,2023-07-06,2023-07-03,64,True,2023,4,Q2
ORD01215,2023-04-30,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,500,361.34,180670.0,2023-06-01,2023-06-03,34,True,2023,4,Q2
ORD02367,2023-04-30,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,250,92.06,23015.0,2023-07-06,2023-07-04,65,True,2023,4,Q2
ORD04789,2023-04-30,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,250,83.15,20787.5,2023-07-06,2023-06-24,55,True,2023,4,Q2
ORD00887,2023-04-30,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,100,376.58,37658.0,2023-07-06,2023-07-07,68,True,2023,4,Q2
ORD00997,2023-04-30,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,100,122.44,12244.0,2023-07-06,2023-07-07,68,True,2023,4,Q2
ORD00630,2023-04-30,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,500,295.6,147800.0,2023-07-06,2023-07-03,64,True,2023,4,Q2
ORD05187,2023-05-01,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,100,526.19,52619.0,2023-05-15,2023-05-16,15,True,2023,5,Q2
ORD00057,2023-05-01,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,500,397.19,198595.0,2023-05-15,2023-05-14,13,True,2023,5,Q2
ORD01466,2023-05-01,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,500,233.54,116770.0,2023-07-07,2023-06-18,48,True,2023,5,Q2
ORD04479,2023-05-02,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,500,190.99,95495.0,2023-07-08,2023-07-06,65,True,2023,5,Q2
ORD01646,2023-05-02,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,100,67.33,6733.0,2023-07-08,2023-07-09,68,True,2023,5,Q2
ORD03048,2023-05-02,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,1000,57.21,57210.0,2023-07-08,2023-07-14,73,True,2023,5,Q2
ORD00905,2023-05-03,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,250,271.43,67857.5,2023-07-09,2023-07-07,65,True,2023,5,Q2
ORD04015,2023-05-03,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,500,265.6,132800.0,2023-07-09,2023-07-14,72,True,2023,5,Q2
ORD00078,2023-05-03,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,500,117.81,58905.0,2023-07-09,2023-07-02,60,True,2023,5,Q2
ORD02958,2023-05-04,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,250,671.91,167977.5,2023-05-18,2023-05-19,15,True,2023,5,Q2
ORD00039,2023-05-04,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,500,2180.83,1090415.0,2023-05-18,2023-05-20,16,False,2023,5,Q2
ORD04260,2023-05-04,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,250,675.2,168800.0,2023-06-05,2023-05-31,27,True,2023,5,Q2
ORD00309,2023-05-05,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,250,386.03,96507.5,2023-06-06,2023-06-12,38,False,2023,5,Q2
ORD04465,2023-05-05,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,2000,835.21,1670420.0,2023-07-11,2023-07-03,59,True,2023,5,Q2
ORD04353,2023-05-05,DRG009,Azithromycin,SUP010,Novartis API GmbH,50,229.21,11460.5,2023-06-06,2023-06-04,30,True,2023,5,Q2
ORD01144,2023-05-05,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,5000,41.3,206500.0,2023-07-11,2023-07-04,60,True,2023,5,Q2
ORD03737,2023-05-05,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,250,118.24,29560.0,2023-07-11,2023-07-18,74,False,2023,5,Q2
ORD01278,2023-05-05,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,500,525.4,262700.0,2023-06-06,2023-06-11,37,False,2023,5,Q2
ORD04179,2023-05-05,DRG001,Lisinopril,SUP020,Teva API Israel,50,131.88,6594.0,2023-06-19,2023-06-12,38,True,2023,5,Q2
ORD03086,2023-05-06,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,250,491.9,122975.0,2023-05-20,2023-05-21,15,True,2023,5,Q2
ORD02672,2023-05-06,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,500,126.79,63395.0,2023-06-07,2023-06-10,35,True,2023,5,Q2
ORD04699,2023-05-06,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,500,418.09,209045.0,2023-06-07,2023-06-03,28,True,2023,5,Q2
ORD00463,2023-05-06,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,250,2305.75,576437.5,2023-05-20,2023-05-14,8,True,2023,5,Q2
ORD00253,2023-05-06,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,250,66.48,16620.0,2023-07-12,2023-07-19,74,False,2023,5,Q2
ORD01838,2023-05-07,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,1000,634.47,634470.0,2023-05-21,2023-05-22,15,True,2023,5,Q2
ORD02311,2023-05-07,DRG005,Glimepiride,SUP010,Novartis API GmbH,500,475.54,237770.0,2023-06-08,2023-06-13,37,False,2023,5,Q2
ORD02168,2023-05-08,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,250,278.87,69717.5,2023-07-14,2023-07-09,62,True,2023,5,Q2
ORD04622,2023-05-08,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,50,76.12,3806.0,2023-06-09,2023-06-09,32,True,2023,5,Q2
ORD03715,2023-05-08,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,2000,23.94,47880.0,2023-07-14,2023-07-11,64,True,2023,5,Q2
ORD02989,2023-05-08,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,500,95.69,47845.0,2023-07-14,2023-07-12,65,True,2023,5,Q2
ORD00475,2023-05-08,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,250,29.72,7430.0,2023-07-14,2023-07-30,83,False,2023,5,Q2
ORD00478,2023-05-08,DRG018,Cetirizine HCl,SUP020,Teva API Israel,250,75.68,18920.0,2023-06-22,2023-07-02,55,False,2023,5,Q2
ORD00948,2023-05-08,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,500,51.95,25975.0,2023-07-14,2023-07-01,54,True,2023,5,Q2
ORD02282,2023-05-09,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,100,70.54,7054.0,2023-07-15,2023-07-27,79,False,2023,5,Q2
ORD01417,2023-05-09,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,1000,361.38,361380.0,2023-06-10,2023-06-13,35,True,2023,5,Q2
ORD04368,2023-05-09,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,500,64.81,32405.0,2023-07-15,2023-07-26,78,False,2023,5,Q2
ORD04458,2023-05-09,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,500,300.08,150040.0,2023-07-15,2023-07-27,79,False,2023,5,Q2
ORD01564,2023-05-09,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,1000,61.91,61910.0,2023-07-15,2023-07-27,79,False,2023,5,Q2
ORD00913,2023-05-09,DRG013,Omeprazole,SUP025,Lupin API Division,5000,86.8,434000.0,2023-07-15,2023-07-17,69,True,2023,5,Q2
ORD02372,2023-05-09,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,250,190.8,47700.0,2023-06-23,2023-06-26,48,True,2023,5,Q2
ORD04627,2023-05-10,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,100,70.85,7085.0,2023-07-16,2023-07-06,57,True,2023,5,Q2
ORD00450,2023-05-10,DRG018,Cetirizine HCl,SUP025,Lupin API Division,1000,58.98,58980.0,2023-07-16,2023-07-16,67,True,2023,5,Q2
ORD02864,2023-05-10,DRG006,Ibuprofen,SUP015,Polpharma API Poland,2000,35.0,70000.0,2023-06-11,2023-06-15,36,False,2023,5,Q2
ORD04233,2023-05-10,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,1000,389.84,389840.0,2023-05-24,2023-05-22,12,True,2023,5,Q2
ORD01027,2023-05-10,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,1000,73.66,73660.0,2023-07-16,2023-07-15,66,True,2023,5,Q2
ORD03284,2023-05-11,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,250,79.02,19755.0,2023-07-17,2023-07-14,64,True,2023,5,Q2
ORD01899,2023-05-11,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,250,118.19,29547.5,2023-07-17,2023-06-29,49,True,2023,5,Q2
ORD04889,2023-05-11,DRG009,Azithromycin,SUP020,Teva API Israel,250,201.73,50432.5,2023-06-25,2023-06-14,34,True,2023,5,Q2
ORD05091,2023-05-11,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,500,79.02,39510.0,2023-07-17,2023-07-18,68,True,2023,5,Q2
ORD02987,2023-05-11,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,250,429.74,107435.0,2023-05-25,2023-05-25,14,True,2023,5,Q2
ORD02935,2023-05-11,DRG009,Azithromycin,SUP010,Novartis API GmbH,500,218.56,109280.0,2023-06-12,2023-06-07,27,True,2023,5,Q2
ORD01935,2023-05-11,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,500,26.16,13080.0,2023-07-17,2023-08-01,82,False,2023,5,Q2
ORD03380,2023-05-11,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,5000,488.47,2442350.0,2023-05-25,2023-05-28,17,False,2023,5,Q2
ORD04807,2023-05-12,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,500,63.38,31690.0,2023-07-18,2023-07-20,69,True,2023,5,Q2
ORD03870,2023-05-12,DRG005,Glimepiride,SUP002,Cipla Chemical Works,500,252.62,126310.0,2023-07-18,2023-07-05,54,True,2023,5,Q2
ORD04329,2023-05-12,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,250,104.41,26102.5,2023-07-18,2023-08-01,81,False,2023,5,Q2
ORD01666,2023-05-12,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,250,199.76,49940.0,2023-06-13,2023-06-12,31,True,2023,5,Q2
ORD01647,2023-05-13,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,500,20.55,10275.0,2023-07-19,2023-07-20,68,True,2023,5,Q2
ORD00747,2023-05-14,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,2000,2072.77,4145540.0,2023-06-15,2023-06-16,33,True,2023,5,Q2
ORD00013,2023-05-14,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,2000,20.34,40680.0,2023-07-20,2023-07-14,61,True,2023,5,Q2
ORD04963,2023-05-14,DRG013,Omeprazole,SUP014,Euroapi France,5000,152.18,760900.0,2023-06-15,2023-06-13,30,True,2023,5,Q2
ORD01763,2023-05-15,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,500,367.3,183650.0,2023-07-21,2023-07-06,52,True,2023,5,Q2
ORD03929,2023-05-15,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,1000,251.93,251930.0,2023-07-21,2023-07-11,57,True,2023,5,Q2
ORD00592,2023-05-15,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,100,207.01,20701.0,2023-07-21,2023-07-23,69,True,2023,5,Q2
ORD00446,2023-05-15,DRG005,Glimepiride,SUP002,Cipla Chemical Works,250,238.27,59567.5,2023-07-21,2023-07-17,63,True,2023,5,Q2
ORD03322,2023-05-15,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,250,2297.69,574422.5,2023-05-29,2023-05-26,11,True,2023,5,Q2
ORD00191,2023-05-16,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,500,36.45,18225.0,2023-07-22,2023-07-09,54,True,2023,5,Q2
ORD04268,2023-05-16,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,500,2251.55,1125775.0,2023-06-17,2023-06-16,31,True,2023,5,Q2
ORD03264,2023-05-17,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,250,2344.95,586237.5,2023-05-31,2023-06-02,16,False,2023,5,Q2
ORD04724,2023-05-17,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,100,146.37,14637.0,2023-06-18,2023-06-23,37,False,2023,5,Q2
ORD05059,2023-05-17,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,500,235.1,117550.0,2023-07-23,2023-07-08,52,True,2023,5,Q2
ORD03274,2023-05-17,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,250,307.66,76915.0,2023-07-23,2023-07-28,72,True,2023,5,Q2
ORD04495,2023-05-18,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,500,106.2,53100.0,2023-07-24,2023-07-19,62,True,2023,5,Q2
ORD02591,2023-05-18,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,250,78.97,19742.5,2023-07-24,2023-07-18,61,True,2023,5,Q2
ORD01943,2023-05-18,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,100,540.48,54048.0,2023-06-19,2023-07-02,45,False,2023,5,Q2
ORD04593,2023-05-18,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,100,97.17,9717.0,2023-07-24,2023-07-13,56,True,2023,5,Q2
ORD00437,2023-05-18,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,50,196.21,9810.5,2023-07-02,2023-06-21,34,True,2023,5,Q2
ORD04740,2023-05-18,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,100,22.37,2237.0,2023-07-24,2023-07-10,53,True,2023,5,Q2
ORD00705,2023-05-18,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,1000,40.77,40770.0,2023-06-19,2023-06-16,29,True,2023,5,Q2
ORD00380,2023-05-18,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,250,104.19,26047.5,2023-07-24,2023-07-12,55,True,2023,5,Q2
ORD02606,2023-05-19,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,1000,140.43,140430.0,2023-06-20,2023-06-22,34,True,2023,5,Q2
ORD00781,2023-05-19,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,250,90.61,22652.5,2023-07-15,2023-07-16,58,True,2023,5,Q2
ORD02339,2023-05-19,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,1000,53.2,53200.0,2023-07-25,2023-07-17,59,True,2023,5,Q2
ORD00418,2023-05-19,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,250,28.76,7190.0,2023-07-25,2023-07-28,70,True,2023,5,Q2
ORD03771,2023-05-19,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,250,1759.76,439940.0,2023-06-20,2023-06-22,34,True,2023,5,Q2
ORD04560,2023-05-19,DRG001,Lisinopril,SUP015,Polpharma API Poland,250,126.3,31575.0,2023-06-20,2023-06-20,32,True,2023,5,Q2
ORD01198,2023-05-20,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,250,53.28,13320.0,2023-07-26,2023-08-04,76,False,2023,5,Q2
ORD02968,2023-05-20,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,100,337.99,33799.0,2023-07-26,2023-08-16,88,False,2023,5,Q2
ORD01292,2023-05-20,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,1000,94.43,94430.0,2023-07-26,2023-07-12,53,True,2023,5,Q2
ORD03456,2023-05-20,DRG018,Cetirizine HCl,SUP020,Teva API Israel,250,74.62,18655.0,2023-07-04,2023-07-02,43,True,2023,5,Q2
ORD04036,2023-05-20,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,250,1172.69,293172.5,2023-06-03,2023-05-30,10,True,2023,5,Q2
ORD03980,2023-05-20,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,250,155.78,38945.0,2023-06-21,2023-06-19,30,True,2023,5,Q2
ORD00182,2023-05-21,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,100,121.52,12152.0,2023-07-27,2023-07-24,64,True,2023,5,Q2
ORD02280,2023-05-21,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,500,73.18,36590.0,2023-07-27,2023-07-19,59,True,2023,5,Q2
ORD03417,2023-05-21,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,1000,346.55,346550.0,2023-07-27,2023-08-10,81,False,2023,5,Q2
ORD01418,2023-05-21,DRG018,Cetirizine HCl,SUP025,Lupin API Division,500,55.96,27980.0,2023-07-27,2023-07-08,48,True,2023,5,Q2
ORD01880,2023-05-21,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,500,823.82,411910.0,2023-06-04,2023-06-06,16,False,2023,5,Q2
ORD02741,2023-05-21,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,2000,486.74,973480.0,2023-06-04,2023-06-08,18,False,2023,5,Q2
ORD02666,2023-05-21,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,250,36.49,9122.5,2023-07-27,2023-07-11,51,True,2023,5,Q2
ORD00719,2023-05-21,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,5000,33.13,165650.0,2023-07-27,2023-07-30,70,True,2023,5,Q2
ORD03045,2023-05-22,DRG005,Glimepiride,SUP014,Euroapi France,500,470.77,235385.0,2023-06-23,2023-06-23,32,True,2023,5,Q2
ORD00894,2023-05-22,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,1000,451.25,451250.0,2023-06-05,2023-06-07,16,False,2023,5,Q2
ORD03655,2023-05-22,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,2000,16.9,33800.0,2023-07-28,2023-07-30,69,True,2023,5,Q2
ORD02506,2023-05-22,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,1000,253.25,253250.0,2023-07-28,2023-07-27,66,True,2023,5,Q2
ORD02289,2023-05-22,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,250,104.56,26140.0,2023-07-28,2023-07-20,59,True,2023,5,Q2
ORD03509,2023-05-22,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,500,2318.37,1159185.0,2023-06-05,2023-06-10,19,False,2023,5,Q2
ORD00645,2023-05-22,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,100,58.7,5870.0,2023-07-28,2023-07-24,63,True,2023,5,Q2
ORD01846,2023-05-23,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,100,152.17,15217.0,2023-06-24,2023-06-27,35,True,2023,5,Q2
ORD00055,2023-05-23,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,250,1292.85,323212.5,2023-07-29,2023-07-26,64,True,2023,5,Q2
ORD00961,2023-05-24,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,500,370.98,185490.0,2023-07-30,2023-08-08,76,False,2023,5,Q2
ORD02467,2023-05-24,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,250,117.43,29357.5,2023-07-30,2023-08-07,75,False,2023,5,Q2
ORD03607,2023-05-24,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,100,74.69,7469.0,2023-07-30,2023-08-10,78,False,2023,5,Q2
ORD01252,2023-05-24,DRG013,Omeprazole,SUP014,Euroapi France,500,161.64,80820.0,2023-06-25,2023-06-30,37,False,2023,5,Q2
ORD02178,2023-05-25,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,50,74.67,3733.5,2023-07-31,2023-07-23,59,True,2023,5,Q2
ORD02567,2023-05-25,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,250,18.34,4585.0,2023-07-31,2023-07-25,61,True,2023,5,Q2
ORD03798,2023-05-26,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,500,85.76,42880.0,2023-07-22,2023-07-26,61,True,2023,5,Q2
ORD00554,2023-05-26,DRG007,Acetaminophen (Paracetamol),SUP006,Zhejiang Pharma Chemical,100,17.71,1771.0,2023-08-01,2023-07-29,64,True,2023,5,Q2
ORD03416,2023-05-26,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,250,41.72,10430.0,2023-06-27,2023-06-18,23,True,2023,5,Q2
ORD00925,2023-05-26,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,100,2289.22,228922.0,2023-06-27,2023-06-23,28,True,2023,5,Q2
ORD03141,2023-05-26,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,100,420.94,42094.0,2023-06-27,2023-06-29,34,True,2023,5,Q2
ORD04822,2023-05-26,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,50,197.51,9875.5,2023-07-10,2023-07-07,42,True,2023,5,Q2
